,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,p1,p2,p3,p4,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,19,30,30,35.0907886,88.78396289,0.80980782,43.89172962,7.538201607,34.89597315,88.40402685,0.799328859,43.50232886,7.57550857,35.92347267,89.65273312,0.801286174,44.75587781,7.458514598,34.44915254,87.87641243,0.778954802,42.97541667,7.616778782,34.25181758,87.87706543,0.785194977,42.9804957,7.614802446,3.54482913,34.92224091
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,20,30,30,35.34739618,89.10810811,0.800922874,44.23076467,7.521318124,34.62641761,88.13675784,0.793195464,43.22108072,7.600452373,36.18251436,90.05743459,0.807275048,45.16334397,7.423956281,34.24929972,87.66946779,0.777310924,42.78498599,7.644584608,35.20144832,88.85648453,0.795918367,43.97637261,7.535554365,3.76830411,35.12141524
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,21,30,30,36.56907895,90.32894737,0.805263158,45.44674342,7.439218686,35.42084168,89.08951236,0.795591182,44.17746159,7.520281054,36.34141672,90.18634333,0.815571155,45.31082961,7.434075144,34.6480056,88.15185444,0.796361092,43.24102169,7.602147105,35.33136095,88.92439185,0.797501644,44.03328074,7.538643878,3.831837177,35.66214078
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,22,30,30,35.68795742,89.29407851,0.793745842,44.4388024,7.527307156,36.26997985,89.9435863,0.797179315,45.00442579,7.455409472,36.59067358,90.50841969,0.811528497,45.62441062,7.417236968,35.47208481,88.92791519,0.795759717,44.06125088,7.536503234,35.40466667,88.914,0.786666667,44.02024667,7.540504068,3.554667473,35.88507246
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,23,30,30,34.78571429,88.24123989,0.777628032,43.36111186,7.603215058,36.44024308,90.13571911,0.796083727,45.20896016,7.456485077,35.80521173,89.66905537,0.798045603,44.77526384,7.503228126,35.50885897,89.01700921,0.79588944,44.15024096,7.537629867,35.83087248,89.39127517,0.787919463,44.50195973,7.490153543,3.683234215,35.67418011
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,24,30,30,36.01151762,89.57791328,0.788617886,44.68738482,7.500229511,36.53414469,90.17579446,0.793779581,45.2749831,7.475232065,36.59947644,90.3828534,0.795811518,45.49256545,7.463411415,36.67073171,90.2517934,0.799856528,45.36855811,7.438842854,36.14844804,89.7611336,0.798245614,44.88578947,7.476698936,3.76910615,36.3928637
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,25,30,30,36.34826884,89.9545146,0.789545146,45.10129667,7.486001834,37.15546504,90.91446029,0.793618466,46.00885268,7.429552614,37.55226824,91.32741617,0.81130835,46.45602235,7.394859987,37.41475645,90.93624642,0.802292264,46.0705659,7.401665188,36.41267701,90.03371544,0.808496291,45.14835469,7.458668542,3.829566717,36.97668711
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,26,30,30,37.24747814,90.85944855,0.790854069,46.00507061,7.446434963,37.88896366,91.55181696,0.802153432,46.64847914,7.398712569,38.64010451,92.55127368,0.814500327,47.67875898,7.312112762,36.68990043,90.10668563,0.787339972,45.24216216,7.49563023,35.46045576,88.93900804,0.780160858,44.06565013,7.573938977,3.741551161,37.1853805
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,27,30,30,36.46358067,89.92171545,0.772634445,45.05293397,7.543894913,37.49625596,91.04424779,0.788291355,46.13116406,7.437238111,39.10505581,93.00722259,0.812869337,48.11688772,7.32162382,37.36066763,90.8222061,0.785921626,45.94174165,7.451088998,35.97966102,89.5220339,0.776949153,44.62159322,7.543940603,3.766127825,37.28104422
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,28,30,30,35.6154367,89.01557211,0.769126608,44.15185511,7.626499222,37.78958051,91.30514208,0.790257104,46.39887009,7.436964539,37.5394651,91.32681018,0.789302022,46.42797782,7.438828457,37.83801296,91.40964723,0.783297336,46.50290857,7.424419885,35.75353535,89.28484848,0.787878788,44.39945455,7.569317162,3.765942574,36.90720612
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,29,30,30,36.43088334,89.99123399,0.77478085,45.12271072,7.541149828,36.79499323,90.29634641,0.777401894,45.37922869,7.523738593,38.61248375,92.45838752,0.804291287,47.54888166,7.360481267,37.43795094,90.97330447,0.771284271,46.08642136,7.487045037,36.54771505,90.11962366,0.783602151,45.21778898,7.500665543,3.400880337,37.16480526
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,31,30,30,37.49632107,91.21471572,0.8,46.36216054,7.446815804,36.73837981,90.38446215,0.7875166,45.46452855,7.495649964,40.02653722,94.01553398,0.822653722,49.1271068,7.260132701,36.78865248,90.26453901,0.768085106,45.38622695,7.575232233,37.48546896,91.05416116,0.78335535,46.16673052,7.464277656,3.634562969,37.70707191
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,32,30,30,36.65477793,90.40713324,0.781965007,45.53938089,7.516141605,36.38012089,89.89926125,0.781732707,44.97008059,7.547016887,39.93381389,94.13040629,0.821756225,49.23230013,7.262216343,35.72131148,89.15680684,0.764076978,44.28838204,7.649408069,37.53630913,91.07794803,0.781479014,46.19422385,7.473452077,3.595667839,37.24526666
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,33,30,30,37.12533512,90.6689008,0.778150134,45.78396783,7.495477771,37.92066667,91.60733333,0.791333333,46.68120667,7.419250928,39.68407311,93.72650131,0.818537859,48.83116841,7.298479175,36.08943662,89.52816901,0.766197183,44.64492958,7.621862204,37.87772637,91.40118969,0.775941837,46.54434237,7.464597464,3.739709377,37.73944758
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,34,30,30,37.70552561,91.37601078,0.795822102,46.49226415,7.435722927,39.37012113,93.10632571,0.80551817,48.19713324,7.327689026,39.85508197,93.80327869,0.804590164,48.93469508,7.326495739,37.41234918,90.87650816,0.775727466,46.02509581,7.506317372,37.52898068,90.9407062,0.770153231,46.0816056,7.523325372,3.680662632,38.37441171
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,35,30,30,38.36260054,91.97989276,0.796246649,47.10931635,7.402189119,38.1347185,91.70442359,0.786863271,46.78132708,7.449462016,39.1315445,93.03926702,0.793848168,48.15659031,7.382364844,37.19548342,90.72759351,0.776287932,45.85227946,7.522339058,37.09520639,90.52996005,0.760985353,45.66501332,7.554361172,3.485218763,37.98391067
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,36,30,30,39.82878081,93.60892738,0.799467022,48.728501,7.283141257,39.20936455,92.85551839,0.795986622,47.95787291,7.367779129,40.50130039,94.51885566,0.814694408,49.66045514,7.267038716,37.34482759,90.91625616,0.784658691,46.03178044,7.500032107,37.73823724,91.25381047,0.761431412,46.39475149,7.48784568,3.831559181,38.92450212
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,37,30,30,39.19264214,93.03277592,0.802006689,48.16305017,7.356446376,39.95830531,93.71755212,0.788164089,48.80526564,7.336526336,40.09179688,94.11132813,0.803385417,49.22210937,7.311618581,38.05180979,91.62810504,0.782824698,46.75746629,7.469901162,38.17245989,91.63903743,0.780748663,46.75562166,7.463358521,3.749452591,39.0934028
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,38,30,30,40.14257294,93.96949602,0.804376658,49.0928382,7.307534504,39.19840213,92.97936085,0.78229028,48.08972703,7.402326454,40.37669903,94.48867314,0.808414239,49.57246602,7.30606574,39.01053371,92.64325843,0.790730337,47.76051264,7.389539109,37.41468254,91.00727513,0.770502646,46.12944444,7.51431784,3.764111042,39.22857807
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,39,30,30,40.45915679,94.23320158,0.786561265,49.37,7.31933942,39.88118812,93.62772277,0.792079208,48.74125413,7.349832214,40.20930233,94.27325581,0.802325581,49.35865633,7.324335325,39.45714286,93.13867596,0.789547038,48.25841115,7.37060058,38.61184211,92.37236842,0.791447368,47.47191447,7.403027613,3.517924309,39.72372644
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,40,30,30,40.16950262,93.94306283,0.779450262,49.05336387,7.350864113,39.37434211,93.13157895,0.788815789,48.23491447,7.390086746,41.49230769,95.625,0.816025641,50.72189744,7.249328059,40.08449721,93.83798883,0.793296089,48.94745112,7.321413647,38.69295958,92.33376793,0.790743155,47.42845502,7.413162071,3.763560534,39.96272184
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,41,30,30,39.66146849,93.40740741,0.785575049,48.53217674,7.400592599,39.60824068,93.37802485,0.790058862,48.46897319,7.390792721,42.53367217,96.76429479,0.8227446,51.86537484,7.178133149,41.45247934,95.26033058,0.798898072,50.36625344,7.254181,40.10522918,93.86894771,0.792123951,48.984745,7.299357092,3.49015975,40.67221797
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,42,30,30,40.94411956,94.78167641,0.786224821,49.90269656,7.302544336,40.31989597,94.09882965,0.798439532,49.1979909,7.317858227,45.01712112,99.47875713,0.850348763,54.59216233,6.99555124,41.34866163,95.14344544,0.798901853,50.25853123,7.276013647,40.72551546,94.51030928,0.797036082,49.62875,7.251872878,3.770104408,41.67106275
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,43,30,30,40.28242265,94.06978275,0.78275181,49.20795918,7.373602546,40.53089701,94.3269103,0.789368771,49.4098804,7.318965016,44.94805195,99.26298701,0.843506494,54.35747403,7.034892194,42.18934081,96.08695652,0.802244039,51.21481767,7.215286468,41.33551769,95.14154653,0.798165138,50.28174312,7.227760348,3.641569853,41.85724602
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,44,30,30,41.53784861,95.45086321,0.79747676,50.55411687,7.275900235,40.91472352,94.76015989,0.787475017,49.83988008,7.272926208,46.72560576,100.9751146,0.83497053,56.06485265,6.995086533,41.9684432,95.75105189,0.795231417,50.88360449,7.250837627,42.24258405,95.94330916,0.793012525,51.06117996,7.2033549,3.641853094,42.67784103
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,45,30,30,41.14648829,95.06488294,0.791304348,50.19200669,7.301974582,42.25871314,96.22117962,0.80227882,51.3105496,7.198037522,46.67414248,100.8311346,0.825197889,55.95808047,7.051128562,42.89204545,96.74147727,0.803977273,51.86077415,7.195092312,41.51689861,95.04970179,0.778661365,50.21491716,7.306511523,3.676071167,42.89765759
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,46,30,30,41.54119223,95.5083724,0.795713329,50.62232418,7.271239751,42.69784657,96.70121131,0.80820996,51.7798183,7.159377534,45.37425743,99.530033,0.80660066,54.64066667,7.124041446,41.68745571,95.52090716,0.787384833,50.63271439,7.29785761,41.4916833,95.14304724,0.777112442,50.28566201,7.310886323,3.81031251,42.55848705
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,47,30,30,42.07748344,96.00993377,0.794701987,51.14382119,7.236837106,44.16889186,98.25834446,0.813751669,53.32243658,7.069663903,45.43905636,99.5576671,0.80733945,54.68531455,7.105790763,42.14115169,95.97752809,0.787219101,51.09858146,7.254052281,41.20066225,94.96953642,0.780794702,50.10623179,7.312658965,3.8472507,43.00544912
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,48,30,30,44.75978766,98.90510949,0.813536828,54.01694094,7.038635335,44.93884409,98.9811828,0.8125,54.05165995,7.039135299,44.86710098,98.98827362,0.800651466,54.10136156,7.171793545,43.19094767,96.97171146,0.782885431,52.07934936,7.205075226,42.0862069,95.77055703,0.788461538,50.91248011,7.276689272,3.465251207,43.96857746
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,49,30,30,45.48937583,99.65803453,0.815405046,54.77658035,7.016626829,45.31182796,99.41532258,0.813172043,54.46946237,7.037308544,45.5233463,99.77885863,0.80998703,54.89211414,7.125337439,42.86177715,96.60930889,0.784203103,51.71509168,7.248076599,42.58652576,96.35336856,0.780713342,51.46278071,7.247161879,3.749140024,44.3545706
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,50,30,30,47.6,101.8739274,0.83630363,56.98336634,6.875886378,45.83054253,99.75887475,0.80442063,54.83576691,7.027135133,45.75808538,100.0549806,0.816300129,55.16002587,7.107041575,44.07288017,97.932726,0.791170287,53.03555011,7.169198661,43.01452145,96.83168317,0.781518152,51.9580132,7.19853041,3.876961231,45.25520591
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,51,30,30,47.93787178,102.1335096,0.830138797,57.24688037,6.905941721,46.48632422,100.2621748,0.797198132,55.3358439,7.036027879,46.67919637,101.1386909,0.819831497,56.25052495,7.048507068,43.81206171,97.59537167,0.783309958,52.70302244,7.201834937,42.7986755,96.61721854,0.783443709,51.73653642,7.224956509,3.59113431,45.54282591
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,52,30,30,48.38643845,102.6306781,0.820276498,57.75178407,6.932683847,44.90818363,98.56087824,0.775116434,53.64080506,7.198015459,47.73548387,102.1883871,0.834193548,57.29587097,6.976763053,44.46110722,98.34337772,0.787666433,53.46686055,7.180917852,42.82674572,96.65283267,0.790513834,51.76990119,7.249675941,3.694683313,45.66359178
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,53,30,30,48.82121807,102.9698756,0.821872954,58.08675835,6.967618387,46.60238569,100.5076209,0.789264414,55.59113983,7.086109379,48.78127004,103.2508018,0.833867864,58.36127004,6.952815406,45.96363636,99.94335664,0.804895105,55.06431469,7.099374855,43.32481991,97.2508186,0.787819253,52.35418468,7.192883376,3.799915075,46.69866602
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,54,30,30,48.3652459,102.4793443,0.80852459,57.59807213,7.083083045,46.6714944,100.4904542,0.788018433,55.5875971,7.127194255,49.90619017,104.4282068,0.842373963,59.53528398,6.902363199,46.31132731,100.3210563,0.804030577,55.43471855,7.083595585,43.31331593,97.20561358,0.788511749,52.32101175,7.203024934,3.78942585,46.91351474
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,55,30,30,48.08480104,102.1493803,0.795825179,57.27798434,7.079679828,46.27071102,100.1226354,0.789302022,55.21006523,7.145242381,50.52873563,104.9514687,0.830140485,60.0747765,6.904200942,46.51180556,100.4902778,0.805555556,55.6041875,7.115594021,45.27759634,99.31352057,0.806009144,54.43776617,7.050614885,3.655580282,47.33472992
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,56,30,30,49.81968296,103.7807133,0.79656539,58.91627477,7.058850373,45.98878628,99.77242744,0.778364116,54.86608179,7.210810351,53.2987606,108.1819961,0.857795173,63.28806262,6.768946973,47.21680791,101.2231638,0.803672316,56.35849576,7.070605531,45.92348285,99.87994723,0.80408971,55.01245383,7.017504715,3.820021868,48.44950412
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,57,30,30,50.84056037,105.0507005,0.805203469,60.18191461,7.054393316,45.84221039,99.72370173,0.778295606,54.81139148,7.227675988,50.99078947,105.5671053,0.832894737,60.67283553,6.871719978,48.36931818,102.3082386,0.801846591,57.45122869,7.033646953,46.51527224,100.4833997,0.790836653,55.59600266,7.013084924,3.976470709,48.51163013
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,58,30,30,50.43088334,104.5610249,0.802427512,59.69418746,7.086691748,46.72587131,100.7091153,0.790214477,55.81069705,7.181421951,50.68068331,105.1583443,0.834428384,60.26909987,6.878800584,48.57377049,102.3763364,0.803991447,57.53498218,7.018422803,47.60707138,101.4182789,0.787858572,56.55647098,7.010863113,3.689011097,48.80365597
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,59,30,30,49.46300068,103.6232179,0.803801765,58.7857298,7.171555895,46.32746955,100.3376184,0.793640054,55.43923545,7.208469512,50.11413404,104.4870604,0.826808228,59.59406768,6.934747757,48.21341024,102.1341024,0.803893295,57.26966835,6.991817188,48.75554063,102.5990598,0.78710544,57.72787105,6.968670858,3.863191366,48.57471103
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,60,30,30,49.32162162,103.4344595,0.802702703,58.60280405,7.217474136,47.74410774,101.8026936,0.796632997,56.90046465,7.123396825,50.04304636,104.3238411,0.81589404,59.46334437,6.928660783,49.5643422,103.5571531,0.807332854,58.69580158,6.935237239,49.56451613,103.4240591,0.795698925,58.54809812,6.962805255,3.8646698,49.24752681
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,61,30,30,48.80107889,102.9379636,0.79163857,58.10430209,7.211138238,47.87946128,101.9521886,0.797306397,57.07139394,7.101783985,49.83984116,104.1025811,0.819986764,59.23813369,6.974766016,49.36304817,103.2846873,0.803738318,58.43439971,6.95555111,48.2777027,102.0587838,0.782432432,57.17932432,7.054286412,3.692844152,48.83222644
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,62,30,30,50.10641201,104.3806276,0.809686221,59.55798772,7.142898569,47.74505794,101.8827539,0.803680982,56.97040218,7.097529046,49.654,103.8273333,0.808666667,58.94723333,7.021168993,51.84908425,105.9282051,0.81978022,61.08082784,6.881217197,49.57718579,103.5703552,0.792349727,58.67816257,7.025257178,3.818041325,49.786348
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,63,30,30,52.30464481,106.9105191,0.834016393,62.06786202,6.98084265,48.36698499,102.5136426,0.810368349,57.61248977,7.052321657,50.71779548,105.0571049,0.820053121,60.16906375,6.962937952,51.2026335,105.1931236,0.808339429,60.32618142,6.951437988,47.77399592,101.6289993,0.779441797,56.73558884,7.128761671,3.727985859,50.07321094
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,64,30,30,53.22275204,107.9250681,0.840599455,63.09149183,6.931498342,49.47580095,103.7280164,0.817314247,58.81824131,7.008219323,51.79880478,106.2211155,0.817397078,61.33310093,6.949404207,52.78905109,107.0051095,0.813138686,62.16792701,6.859946511,49.08242507,103.0762943,0.78133515,58.17148501,7.061662497,3.957617521,51.27376679
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,65,30,30,53.40915301,108.2240437,0.857240437,63.39015027,6.901540016,49.65439673,104.0224949,0.808452624,59.11863667,7.023233773,52.73466667,107.1926667,0.813333333,62.29454667,6.92080796,51.91599708,106.0818115,0.799853908,61.24836377,6.930605783,49.19931507,103.2835616,0.789041096,58.37789041,7.080357462,3.860379696,51.38270571
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,66,30,30,54.53001364,109.3833561,0.863574352,64.55139836,6.864972749,50.93622795,105.2924016,0.832428765,60.37178426,6.950363886,51.78333333,106.3113333,0.824,61.43092667,6.934691117,53.18572469,107.3546977,0.812818645,62.5174654,6.894150239,50.35040984,104.4938525,0.797131148,59.58922131,7.030947589,4.004505157,52.15714189
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,67,30,30,56.14402174,111.1915761,0.88111413,66.33201087,6.759146192,52.47870183,106.9290061,0.826233942,62.00703178,6.901273691,52.33952255,107.0775862,0.821618037,62.18235411,6.922540736,53.73710966,108.0885984,0.825708061,63.24368192,6.858506339,50.9435758,105.2019035,0.808973487,60.30798776,6.955328293,3.587733507,53.12858631
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,68,30,30,56.66441594,111.6225523,0.866981769,66.78452397,6.732820321,52.68909825,107.1460296,0.820323015,62.24269179,6.892888731,55.4384106,110.3066225,0.845033113,65.43327815,6.773004929,53.35497835,107.6976912,0.80952381,62.82836219,6.874752918,49.78716216,103.9114865,0.80472973,59.00091216,7.00492721,3.827989101,53.58681306
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,69,30,30,59.17869184,114.1719488,0.885367498,69.33835469,6.654029713,51.81867025,106.16454,0.808596373,61.25351242,6.989561588,56.03234323,110.9207921,0.863366337,66.02927393,6.775243007,55.60433213,110.0577617,0.82599278,65.21224549,6.779353199,48.03217158,101.9725201,0.782841823,57.06404826,7.109853895,3.882666826,54.13324181
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,70,30,30,60.68438762,115.7792732,0.889636608,70.93577389,6.576851942,53.37340497,107.8307589,0.818670248,62.91413029,6.91079859,60.28002654,115.4107498,0.881220969,70.52171865,6.590527089,54.17769784,108.6136691,0.815827338,63.74685612,6.873225461,50.56827309,104.7590361,0.797858099,59.88508032,6.986059551,3.796313763,55.81675801
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,71,30,30,62.40202703,117.5297297,0.906081081,72.69869595,6.553859955,54.02344273,108.4447421,0.8158071,63.52977227,6.886706382,60.41172552,115.7081945,0.889407062,70.80800133,6.605118863,55.12589928,109.5079137,0.826618705,64.65167626,6.858336906,52.31048387,106.6081989,0.815188172,61.69145833,6.905060996,3.622651577,56.85471569
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,72,30,30,63.22908093,118.2880658,0.888203018,73.43969822,6.524853655,55.61255116,110.2476126,0.817189632,65.31907231,6.845563014,62.1893733,117.4591281,0.890326975,72.55391689,6.573178859,56.05555556,110.4232456,0.828947368,65.58448099,6.796773725,53.35748462,107.7012987,0.817498291,62.80316473,6.882904503,3.701925993,58.08880911
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,73,30,30,64.84086171,119.7859625,0.883947186,74.93874913,6.472957163,55.2807138,109.8517502,0.816060398,64.96085106,6.850015019,62.63255495,117.7630495,0.879807692,72.88809066,6.551985192,55.31788079,109.5342163,0.810154525,64.70706402,6.914986262,55.28226363,109.7584541,0.826086957,64.85953761,6.826484171,3.762974739,58.67085497
0,7,1,1,5,3,1,1,1,7,3,2,2,6,2,1,3,rsssssl_rsl_rrsslll_rsssll,318,955,200,78,69,202,313,173,913,425,572,204,30,74,30,30,67.32326072,122.5024596,0.893183415,77.67616304,6.449557703,55.05306685,109.4720882,0.811164714,64.57072364,6.882750501,63.64986188,118.7672652,0.879143646,73.82014503,6.530877955,52.78581979,106.8744461,0.79098966,62.03573855,7.048201376,52.90784044,107.2083906,0.812929849,62.32330812,6.957693639,3.92673254,58.34396994
